Date,Restaurant,Rating,Author,Review,Day,Bag_of_Words,Length_of_Review,Percent_Positive,Percent_Negative,Sentiment,Alcohol
2019-03-19,Wildflour,5.0,khughes91,"The server greeted us immediately with a smile. She was very attentive. One member of our party arrived later, and the server greeted right away and get her beverage order. The menu has so many great dishes to offer, it is difficult to choose. I got the crab cake salad, which was terrific. Everyone at the table enjoyed their dishes, which included red beans & rice, salmon cakes, and grilled cheese with tomato soup. The prices are very reasonable. Definitely a great place to eat!",Tuesday,"['the', 'server', 'greeted', 'us', 'immediately', 'with', 'a', 'smile', 'she', 'was', 'very', 'attentive', 'one', 'member', 'of', 'our', 'party', 'arrived', 'later', 'and', 'the', 'server', 'greeted', 'right', 'away', 'and', 'get', 'her', 'beverage', 'order', 'the', 'menu', 'has', 'so', 'many', 'great', 'dishes', 'to', 'offer', 'it', 'is', 'difficult', 'to', 'choose', 'i', 'got', 'the', 'crab', 'cake', 'salad', 'which', 'was', 'terrific', 'everyone', 'at', 'the', 'table', 'enjoyed', 'their', 'dishes', 'which', 'included', 'red', 'beans', '', 'rice', 'salmon', 'cakes', 'and', 'grilled', 'cheese', 'with', 'tomato', 'soup', 'the', 'prices', 'are', 'very', 'reasonable', 'definitely', 'a', 'great', 'place', 'to', 'eat']",85,0.08235294117647059,0.011764705882352941,Positive,Yes
2019-10-16,Scratch Biscuit Company,5.0,BarbaraNYC23,"Not just huge but GOOD! Stayed over in Roanoke on our way to Pigeon Forge and stopped in here based on Tripadvisor reviews. It's a bit out of the way, but very well worth it, especially if you plan a visit to nearby Black Dog Salvage. There are a number of tables - we chose to take our food to go. Very busy on a Saturday morning, but service was quick and friendly. My hubby had the bacon, egg and cheese biscuit - it was tasty and filling. I had the biscuits and gravy which was great too. You will not leave the place hungry!!",Wednesday,"['not', 'just', 'huge', 'but', 'good', 'stayed', 'over', 'in', 'roanoke', 'on', 'our', 'way', 'to', 'pigeon', 'forge', 'and', 'stopped', 'in', 'here', 'based', 'on', 'tripadvisor', 'reviews', ""it's"", 'a', 'bit', 'out', 'of', 'the', 'way', 'but', 'very', 'well', 'worth', 'it', 'especially', 'if', 'you', 'plan', 'a', 'visit', 'to', 'nearby', 'black', 'dog', 'salvage', 'there', 'are', 'a', 'number', 'of', 'tables', '', 'we', 'chose', 'to', 'take', 'our', 'food', 'to', 'go', 'very', 'busy', 'on', 'a', 'saturday', 'morning', 'but', 'service', 'was', 'quick', 'and', 'friendly', 'my', 'hubby', 'had', 'the', 'bacon', 'egg', 'and', 'cheese', 'biscuit', '', 'it', 'was', 'tasty', 'and', 'filling', 'i', 'had', 'the', 'biscuits', 'and', 'gravy', 'which', 'was', 'great', 'too', 'you', 'will', 'not', 'leave', 'the', 'place', 'hungry']",105,0.0761904761904762,0.02857142857142857,Positive,Yes
2019-09-11,Scratch Biscuit Company,5.0,bradrealtor,My wife and I like to get scratch to go. Always busy but fast. Service is always good and food has been consistently good. Love the chicken biscuit and biscuits and gravy.,Wednesday,"['my', 'wife', 'and', 'i', 'like', 'to', 'get', 'scratch', 'to', 'go', 'always', 'busy', 'but', 'fast', 'service', 'is', 'always', 'good', 'and', 'food', 'has', 'been', 'consistently', 'good', 'love', 'the', 'chicken', 'biscuit', 'and', 'biscuits', 'and', 'gravy']",32,0.09375,0.03125,Positive,Yes
2019-09-03,Scratch Biscuit Company,4.0,bbg130,"Its a small place that gets crowded. Patrons order then sit and the staff delivers the orders. Our group got a variety of offerings. The buttered biscuits are delicious. The biscuits and gravy are delicious too but peppery - black pepper - and one was enough for the 3 who ordered that (they offer 1 or 2 with gravy). The breakfast plate with scrambled eggs and sliced tomato was good, fresh. The coffee was ok.",Tuesday,"['its', 'a', 'small', 'place', 'that', 'gets', 'crowded', 'patrons', 'order', 'then', 'sit', 'and', 'the', 'staff', 'delivers', 'the', 'orders', 'our', 'group', 'got', 'a', 'variety', 'of', 'offerings', 'the', 'buttered', 'biscuits', 'are', 'delicious', 'the', 'biscuits', 'and', 'gravy', 'are', 'delicious', 'too', 'but', 'peppery', '', 'black', 'pepper', '', 'and', 'one', 'was', 'enough', 'for', 'the', '3', 'who', 'ordered', 'that', 'they', 'offer', '1', 'or', '2', 'with', 'gravy', 'the', 'breakfast', 'plate', 'with', 'scrambled', 'eggs', 'and', 'sliced', 'tomato', 'was', 'good', 'fresh', 'the', 'coffee', 'was', 'ok']",75,0.05333333333333334,0.02666666666666667,Positive,Yes
2019-08-31,Scratch Biscuit Company,5.0,dantheman619,"What a gem. We had the fried chicken biscuit, the half biscuit and gravy and egg/bacon biscuit. I have high foodie standards and they were exceeded here! Well done, great value.",Saturday,"['what', 'a', 'gem', 'we', 'had', 'the', 'fried', 'chicken', 'biscuit', 'the', 'half', 'biscuit', 'and', 'gravy', 'and', 'egg/bacon', 'biscuit', 'i', 'have', 'high', 'foodie', 'standards', 'and', 'they', 'were', 'exceeded', 'here', 'well', 'done', 'great', 'value']",31,0.0967741935483871,0.0,Positive,No
2019-08-22,Scratch Biscuit Company,5.0,Rolo6261958,"Came off the highway from Connecticut to Tennessee to stay over night in Roanoke,VA Found this place via on Trip Advisor . Saw that it was 8 miles away but we still took the risk and drove out . Well worth it so worth it on our next road trip down my Wife and I will be making this place a planned stop no matter what time of day were passing thru ( hopefully during business hours ) . The staff was very friendly and accommodating to a couple first time out of towners who had no clue at all no rushing no roll of the eyes just very very friendly good ppl who gave a couple northerners that southern hospitality .",Thursday,"['came', 'off', 'the', 'highway', 'from', 'connecticut', 'to', 'tennessee', 'to', 'stay', 'over', 'night', 'in', 'roanoke,va', 'found', 'this', 'place', 'via', 'on', 'trip', 'advisor', '', 'saw', 'that', 'it', 'was', '8', 'miles', 'away', 'but', 'we', 'still', 'took', 'the', 'risk', 'and', 'drove', 'out', '', 'well', 'worth', 'it', 'so', 'worth', 'it', 'on', 'our', 'next', 'road', 'trip', 'down', 'my', 'wife', 'and', 'i', 'will', 'be', 'making', 'this', 'place', 'a', 'planned', 'stop', 'no', 'matter', 'what', 'time', 'of', 'day', 'were', 'passing', 'thru', '', 'hopefully', 'during', 'business', 'hours', '', '', 'the', 'staff', 'was', 'very', 'friendly', 'and', 'accommodating', 'to', 'a', 'couple', 'first', 'time', 'out', 'of', 'towners', 'who', 'had', 'no', 'clue', 'at', 'all', 'no', 'rushing', 'no', 'roll', 'of', 'the', 'eyes', 'just', 'very', 'very', 'friendly', 'good', 'ppl', 'who', 'gave', 'a', 'couple', 'northerners', 'that', 'southern', 'hospitality', '']",122,0.07377049180327869,0.01639344262295082,Positive,Yes
2019-08-16,Scratch Biscuit Company,5.0,orcaluv97,"I can't wait to go back! We had breakfast here and it was fresh and delicious (and I don't like breakfast foods). I had to get a biscuit, even though I typically don't eat them, and I loved it! I mixed breakfast with lunch by getting the pulled pork on a biscuit, both were outstanding. You have to try their homemade cookies also; chocolate chips, nuts, and BACON!!! YUM!",Friday,"['i', ""can't"", 'wait', 'to', 'go', 'back', 'we', 'had', 'breakfast', 'here', 'and', 'it', 'was', 'fresh', 'and', 'delicious', 'and', 'i', ""don't"", 'like', 'breakfast', 'foods', 'i', 'had', 'to', 'get', 'a', 'biscuit', 'even', 'though', 'i', 'typically', ""don't"", 'eat', 'them', 'and', 'i', 'loved', 'it', 'i', 'mixed', 'breakfast', 'with', 'lunch', 'by', 'getting', 'the', 'pulled', 'pork', 'on', 'a', 'biscuit', 'both', 'were', 'outstanding', 'you', 'have', 'to', 'try', 'their', 'homemade', 'cookies', 'also', 'chocolate', 'chips', 'nuts', 'and', 'bacon', 'yum']",69,0.057971014492753624,0.0,Positive,No
2019-08-15,Scratch Biscuit Company,5.0,Travis H,"Amazing large biscuits. Jezebel biscuit with country ham, pameinto cheese, and sauce was an A++!. Can get busy but worth the wait.",Thursday,"['amazing', 'large', 'biscuits', 'jezebel', 'biscuit', 'with', 'country', 'ham', 'pameinto', 'cheese', 'and', 'sauce', 'was', 'an', 'a', 'can', 'get', 'busy', 'but', 'worth', 'the', 'wait']",22,0.13636363636363635,0.045454545454545456,Positive,Yes
2019-07-25,Scratch Biscuit Company,5.0,T1173UVadamh,This place has the kind of biscuits that your grandmother would make. Inside was really nice and the food was exceptional.,Thursday,"['this', 'place', 'has', 'the', 'kind', 'of', 'biscuits', 'that', 'your', 'grandmother', 'would', 'make', 'inside', 'was', 'really', 'nice', 'and', 'the', 'food', 'was', 'exceptional']",21,0.14285714285714285,0.0,Positive,No
2019-06-01,Scratch Biscuit Company,4.0,Ratman937,Huge and yummy biscuits! They have local hot sauce that is very good as well. Fast service and very polite staff! I ordered the Bless your Heart biscuit that comes with bacon and a fried green tomato. Southern food at its best!,Saturday,"['huge', 'and', 'yummy', 'biscuits', 'they', 'have', 'local', 'hot', 'sauce', 'that', 'is', 'very', 'good', 'as', 'well', 'fast', 'service', 'and', 'very', 'polite', 'staff', 'i', 'ordered', 'the', 'bless', 'your', 'heart', 'biscuit', 'that', 'comes', 'with', 'bacon', 'and', 'a', 'fried', 'green', 'tomato', 'southern', 'food', 'at', 'its', 'best']",42,0.11904761904761904,0.0,Positive,No
2019-05-27,Scratch Biscuit Company,5.0,episcobob,"Following the Tripadvisor ratings, we tried this place. WOW! Excellent breakfasts. We had their ""Crippler Platter"" with bacon, ham, sausage, grits, eggs, and biscuit... plus an order of french toast. Both were perfect. The grits were superb -- great consistency and seasoned just right. Inexpensive, with simple seating. All one might wish for unless you are more into comfort than quality of the food.",Monday,"['following', 'the', 'tripadvisor', 'ratings', 'we', 'tried', 'this', 'place', 'wow', 'excellent', 'breakfasts', 'we', 'had', 'their', 'crippler', 'platter', 'with', 'bacon', 'ham', 'sausage', 'grits', 'eggs', 'and', 'biscuit', 'plus', 'an', 'order', 'of', 'french', 'toast', 'both', 'were', 'perfect', 'the', 'grits', 'were', 'superb', '', 'great', 'consistency', 'and', 'seasoned', 'just', 'right', 'inexpensive', 'with', 'simple', 'seating', 'all', 'one', 'might', 'wish', 'for', 'unless', 'you', 'are', 'more', 'into', 'comfort', 'than', 'quality', 'of', 'the', 'food']",64,0.1875,0.0,Positive,No
2019-10-12,Cabo Fish Taco Roanoke,3.0,ginam191,"We had the fish tacos. The servings are huge. The fish was fresh. The only complaint was ,....it was freezing cold. I had to go outside while hubby paid the bill.",Saturday,"['we', 'had', 'the', 'fish', 'tacos', 'the', 'servings', 'are', 'huge', 'the', 'fish', 'was', 'fresh', 'the', 'only', 'complaint', 'was', 'it', 'was', 'freezing', 'cold', 'i', 'had', 'to', 'go', 'outside', 'while', 'hubby', 'paid', 'the', 'bill']",31,0.03225806451612903,0.06451612903225806,Negative,Yes
2019-10-06,Cabo Fish Taco Roanoke,3.0,aneishar2016,"Visited with a few friends and I enjoyed the customer service. I had the rasta pasta, it was ok, the sauce was not what I was expecting though. The drinks are expensive but one thing they have that is super delicious is the crab dip. It is so good and the pitas or whatever it is, is freshly fried. I would go back just for the dip.",Sunday,"['visited', 'with', 'a', 'few', 'friends', 'and', 'i', 'enjoyed', 'the', 'customer', 'service', 'i', 'had', 'the', 'rasta', 'pasta', 'it', 'was', 'ok', 'the', 'sauce', 'was', 'not', 'what', 'i', 'was', 'expecting', 'though', 'the', 'drinks', 'are', 'expensive', 'but', 'one', 'thing', 'they', 'have', 'that', 'is', 'super', 'delicious', 'is', 'the', 'crab', 'dip', 'it', 'is', 'so', 'good', 'and', 'the', 'pitas', 'or', 'whatever', 'it', 'is', 'is', 'freshly', 'fried', 'i', 'would', 'go', 'back', 'just', 'for', 'the', 'dip']",67,0.07462686567164178,0.014925373134328358,Positive,Yes
2019-10-04,Cabo Fish Taco Roanoke,4.0,aliciafurrow,"Ordered through a delivery service, got the beer battered fish tacos, a steak taco and a calamari taco... all 3 were super good! Had a side of jalapeo mash but that wasnt anything to write home about. Also ordered an app of the queso... came with a big bag of chips but to my dismay, the container was only a third of the way full.. which is definitely not worth the price that was paid for it.. it was also pretty runny... The guacamole was ok.. but I think whoever made the batch that I received put way to much lemon juice in it...over all the tacos are the star and thats what Ill return to get.",Friday,"['ordered', 'through', 'a', 'delivery', 'service', 'got', 'the', 'beer', 'battered', 'fish', 'tacos', 'a', 'steak', 'taco', 'and', 'a', 'calamari', 'taco', 'all', '3', 'were', 'super', 'good', 'had', 'a', 'side', 'of', 'jalapeo', 'mash', 'but', 'that', 'wasnt', 'anything', 'to', 'write', 'home', 'about', 'also', 'ordered', 'an', 'app', 'of', 'the', 'queso', 'came', 'with', 'a', 'big', 'bag', 'of', 'chips', 'but', 'to', 'my', 'dismay', 'the', 'container', 'was', 'only', 'a', 'third', 'of', 'the', 'way', 'full', 'which', 'is', 'definitely', 'not', 'worth', 'the', 'price', 'that', 'was', 'paid', 'for', 'it', 'it', 'was', 'also', 'pretty', 'runny', 'the', 'guacamole', 'was', 'ok', 'but', 'i', 'think', 'whoever', 'made', 'the', 'batch', 'that', 'i', 'received', 'put', 'way', 'to', 'much', 'lemon', 'juice', 'in', 'it...over', 'all', 'the', 'tacos', 'are', 'the', 'star', 'and', 'thats', 'what', 'ill', 'return', 'to', 'get']",117,0.042735042735042736,0.02564102564102564,Positive,Yes
2019-09-25,Cabo Fish Taco Roanoke,5.0,Livmakers,My boyfriend and I visited Cabo Fish Taco downtown Roanoke last weekend for the first time. It was so good and the service from Ben was so amazing!!! We highly recommend the Buffalo Shrimp Tacos (right) and the Lemon Grilled Shrimp Tacos (left),Wednesday,"['my', 'boyfriend', 'and', 'i', 'visited', 'cabo', 'fish', 'taco', 'downtown', 'roanoke', 'last', 'weekend', 'for', 'the', 'first', 'time', 'it', 'was', 'so', 'good', 'and', 'the', 'service', 'from', 'ben', 'was', 'so', 'amazing', 'we', 'highly', 'recommend', 'the', 'buffalo', 'shrimp', 'tacos', 'right', 'and', 'the', 'lemon', 'grilled', 'shrimp', 'tacos', 'left']",43,0.06976744186046512,0.0,Positive,No
2019-09-15,Cabo Fish Taco Roanoke,5.0,walkntall509,The food was amazing! The service was great. Our server Katie was really sweet and very attentive. We will definitely be back again.,Sunday,"['the', 'food', 'was', 'amazing', 'the', 'service', 'was', 'great', 'our', 'server', 'katie', 'was', 'really', 'sweet', 'and', 'very', 'attentive', 'we', 'will', 'definitely', 'be', 'back', 'again']",23,0.21739130434782608,0.0,Positive,No
2019-08-25,Cabo Fish Taco Roanoke,4.0,Mike O,"We thought the tacos we had here were very good; updated contemporary flavor combinations with a twist. Our server, Katie, was a pro. She knew the menu, made helpful recommendations, was super attentive, and was as nice as can be. We were disappointed with the restaurant's website; the menu there was not consistent with what we were given at our table, and it did not list any of the beers available on tap. We were also disappointed with the reservation situation; when we arrived, the employee at the host stand informed us they don't take reservations for groups of four. She dismissed the fact that Chris Wade, the Cabo Operations Manager, has responded to our email reservation request for four people, ""Ill have your name written down at the host stand.""",Sunday,"['we', 'thought', 'the', 'tacos', 'we', 'had', 'here', 'were', 'very', 'good', 'updated', 'contemporary', 'flavor', 'combinations', 'with', 'a', 'twist', 'our', 'server', 'katie', 'was', 'a', 'pro', 'she', 'knew', 'the', 'menu', 'made', 'helpful', 'recommendations', 'was', 'super', 'attentive', 'and', 'was', 'as', 'nice', 'as', 'can', 'be', 'we', 'were', 'disappointed', 'with', 'the', ""restaurant's"", 'website', 'the', 'menu', 'there', 'was', 'not', 'consistent', 'with', 'what', 'we', 'were', 'given', 'at', 'our', 'table', 'and', 'it', 'did', 'not', 'list', 'any', 'of', 'the', 'beers', 'available', 'on', 'tap', 'we', 'were', 'also', 'disappointed', 'with', 'the', 'reservation', 'situation', 'when', 'we', 'arrived', 'the', 'employee', 'at', 'the', 'host', 'stand', 'informed', 'us', 'they', ""don't"", 'take', 'reservations', 'for', 'groups', 'of', 'four', 'she', 'dismissed', 'the', 'fact', 'that', 'chris', 'wade', 'the', 'cabo', 'operations', 'manager', 'has', 'responded', 'to', 'our', 'email', 'reservation', 'request', 'for', 'four', 'people', 'ill', 'have', 'your', 'name', 'written', 'down', 'at', 'the', 'host', 'stand']",131,0.061068702290076333,0.04580152671755725,Positive,Yes
2019-07-23,Cabo Fish Taco Roanoke,5.0,Fgw3,"Was in town for a conference. Wanted something divey and fresh. This hit the bullseye. Amazing, I mean truly amazing, fresh shrimp and fish tacos. Outstanding. The bartender, SHY, was great in both conversation and making margs. I was so impressed I came back 2 nights in a row. Why wouldnt you! Tavaroo tacos and caboritas! Im sad to leave as I know it will be months before I can get back. I will return for sure. Great mgt as well. Kudos for doing it right!",Tuesday,"['was', 'in', 'town', 'for', 'a', 'conference', 'wanted', 'something', 'divey', 'and', 'fresh', 'this', 'hit', 'the', 'bullseye', 'amazing', 'i', 'mean', 'truly', 'amazing', 'fresh', 'shrimp', 'and', 'fish', 'tacos', 'outstanding', 'the', 'bartender', 'shy', 'was', 'great', 'in', 'both', 'conversation', 'and', 'making', 'margs', 'i', 'was', 'so', 'impressed', 'i', 'came', 'back', '2', 'nights', 'in', 'a', 'row', 'why', 'wouldnt', 'you', 'tavaroo', 'tacos', 'and', 'caboritas', 'im', 'sad', 'to', 'leave', 'as', 'i', 'know', 'it', 'will', 'be', 'months', 'before', 'i', 'can', 'get', 'back', 'i', 'will', 'return', 'for', 'sure', 'great', 'mgt', 'as', 'well', 'kudos', 'for', 'doing', 'it', 'right']",86,0.1511627906976744,0.03488372093023256,Positive,Yes
2019-07-05,Cabo Fish Taco Roanoke,5.0,784cindyg,Best meal weve had in a long time!! Our server Derek was awesome and helpful! The tacos were to die for!! Margarita special was great!! Absolutely will make it back here when in the area!!,Friday,"['best', 'meal', 'weve', 'had', 'in', 'a', 'long', 'time', 'our', 'server', 'derek', 'was', 'awesome', 'and', 'helpful', 'the', 'tacos', 'were', 'to', 'die', 'for', 'margarita', 'special', 'was', 'great', 'absolutely', 'will', 'make', 'it', 'back', 'here', 'when', 'in', 'the', 'area']",35,0.14285714285714285,0.0,Positive,No
2019-06-24,Cabo Fish Taco Roanoke,4.0,Tom B,We had a great lunch! The avocado pasta salad is amazing! Great tacos with fresh ingredients. We will definitely be back!,Monday,"['we', 'had', 'a', 'great', 'lunch', 'the', 'avocado', 'pasta', 'salad', 'is', 'amazing', 'great', 'tacos', 'with', 'fresh', 'ingredients', 'we', 'will', 'definitely', 'be', 'back']",21,0.23809523809523808,0.0,Positive,No
2019-06-22,Cabo Fish Taco Roanoke,5.0,Jessica H,This place has awesome food and drinks! Our server Patrick was awesome and helped recommend the best food. I would highly recommend this restaurant and this server to anyone.,Saturday,"['this', 'place', 'has', 'awesome', 'food', 'and', 'drinks', 'our', 'server', 'patrick', 'was', 'awesome', 'and', 'helped', 'recommend', 'the', 'best', 'food', 'i', 'would', 'highly', 'recommend', 'this', 'restaurant', 'and', 'this', 'server', 'to', 'anyone']",29,0.06896551724137931,0.0,Positive,No
2019-08-06,China Wok,4.0,spencerinthehat,"Order at the counter. Very reasonable prices (see menu I posted). Owners and staff are very friendly and appreciate your business. Its obvious in how the treat you, welcome you and say hello and good-bye. Separate large dining room to left of where you order. Lots of booths seating 4 and a big table to sit 6/8. They will ask if you are eating in or to go. They bring food to your table on paper plate if you are eating in. We did see one table with food served in to-go plastic containers. Perhaps, they asked for that. Hot tea is available in the dining room for no extra charge. Coke products in cans, individual bottles and 2 liter bottles can be purchased. Food is plentiful and fresh and not overcooked. We had enough to have lunch tomorrow. I had shrimp with fresh vegetables. All delicious and not over-cooked. I like my veggies a tad bit harder so next time I will ask them to cook a little less time. But all veggies I got were bright in color, fresh, solid (vs limp) and not overcooked. 5/6 good size shrimp cooked just right with great flavor. Great amount for the pint size order at $5.75. Not a fancy place-but clean. Clean large restroom too. Bus your own throwaways to the garbage can near the ordering counter. They are quick to wipe table down after you leave-so clean tables when you sit down. We will be back. I want to try their wings. The best wings I have ever had are at another local Chinese restaurant. Have to see how they compare. Didnt see egg foo yung nor moo shu pork/chicken on the menu. Give them a try. We drove across town to try this place...we were looking for a chinese hole-in-the-wall to replace the one we have frequented for years. This was a good find.",Tuesday,"['order', 'at', 'the', 'counter', 'very', 'reasonable', 'prices', 'see', 'menu', 'i', 'posted', 'owners', 'and', 'staff', 'are', 'very', 'friendly', 'and', 'appreciate', 'your', 'business', 'its', 'obvious', 'in', 'how', 'the', 'treat', 'you', 'welcome', 'you', 'and', 'say', 'hello', 'and', 'good-bye', 'separate', 'large', 'dining', 'room', 'to', 'left', 'of', 'where', 'you', 'order', 'lots', 'of', 'booths', 'seating', '4', 'and', 'a', 'big', 'table', 'to', 'sit', '6/8', 'they', 'will', 'ask', 'if', 'you', 'are', 'eating', 'in', 'or', 'to', 'go', 'they', 'bring', 'food', 'to', 'your', 'table', 'on', 'paper', 'plate', 'if', 'you', 'are', 'eating', 'in', 'we', 'did', 'see', 'one', 'table', 'with', 'food', 'served', 'in', 'to-go', 'plastic', 'containers', 'perhaps', 'they', 'asked', 'for', 'that', 'hot', 'tea', 'is', 'available', 'in', 'the', 'dining', 'room', 'for', 'no', 'extra', 'charge', 'coke', 'products', 'in', 'cans', 'individual', 'bottles', 'and', '2', 'liter', 'bottles', 'can', 'be', 'purchased', 'food', 'is', 'plentiful', 'and', 'fresh', 'and', 'not', 'overcooked', 'we', 'had', 'enough', 'to', 'have', 'lunch', 'tomorrow', 'i', 'had', 'shrimp', 'with', 'fresh', 'vegetables', 'all', 'delicious', 'and', 'not', 'over-cooked', 'i', 'like', 'my', 'veggies', 'a', 'tad', 'bit', 'harder', 'so', 'next', 'time', 'i', 'will', 'ask', 'them', 'to', 'cook', 'a', 'little', 'less', 'time', 'but', 'all', 'veggies', 'i', 'got', 'were', 'bright', 'in', 'color', 'fresh', 'solid', 'vs', 'limp', 'and', 'not', 'overcooked', '5/6', 'good', 'size', 'shrimp', 'cooked', 'just', 'right', 'with', 'great', 'flavor', 'great', 'amount', 'for', 'the', 'pint', 'size', 'order', 'at', '5.75', 'not', 'a', 'fancy', 'place-but', 'clean', 'clean', 'large', 'restroom', 'too', 'bus', 'your', 'own', 'throwaways', 'to', 'the', 'garbage', 'can', 'near', 'the', 'ordering', 'counter', 'they', 'are', 'quick', 'to', 'wipe', 'table', 'down', 'after', 'you', 'leave-so', 'clean', 'tables', 'when', 'you', 'sit', 'down', 'we', 'will', 'be', 'back', 'i', 'want', 'to', 'try', 'their', 'wings', 'the', 'best', 'wings', 'i', 'have', 'ever', 'had', 'are', 'at', 'another', 'local', 'chinese', 'restaurant', 'have', 'to', 'see', 'how', 'they', 'compare', 'didnt', 'see', 'egg', 'foo', 'yung', 'nor', 'moo', 'shu', 'pork/chicken', 'on', 'the', 'menu', 'give', 'them', 'a', 'try', 'we', 'drove', 'across', 'town', 'to', 'try', 'this', 'place...we', 'were', 'looking', 'for', 'a', 'chinese', 'hole-in-the-wall', 'to', 'replace', 'the', 'one', 'we', 'have', 'frequented', 'for', 'years', 'this', 'was', 'a', 'good', 'find']",316,0.08544303797468354,0.0189873417721519,Positive,Yes
2018-09-09,China Wok,3.0,Daryl S,tastes like any other greasy spoon takeout chinese give me red palace anyday not impressed better than goin hungry,Sunday,"['tastes', 'like', 'any', 'other', 'greasy', 'spoon', 'takeout', 'chinese', 'give', 'me', 'red', 'palace', 'anyday', 'not', 'impressed', 'better', 'than', 'goin', 'hungry']",19,0.05263157894736842,0.05263157894736842,Neutral,Yes
2018-03-16,China Wok,5.0,beachboundfamily,"First time getting take out here and won't be my last. Yummy, huge portions, and fast. Busy place! Their lot was full and others parked at the adjacent business (and this was on a Monday night after 9:00 pm). Delicious!",Friday,"['first', 'time', 'getting', 'take', 'out', 'here', 'and', ""won't"", 'be', 'my', 'last', 'yummy', 'huge', 'portions', 'and', 'fast', 'busy', 'place', 'their', 'lot', 'was', 'full', 'and', 'others', 'parked', 'at', 'the', 'adjacent', 'business', 'and', 'this', 'was', 'on', 'a', 'monday', 'night', 'after', '9:00', 'pm', 'delicious']",40,0.025,0.025,Neutral,Yes
2018-03-04,China Wok,5.0,778shandab,Stopped here while traveling with family. All of us vegetarians. We each ordered a different vegetarian dish we all thought it was delicious and will come back again while traveling through the area.,Sunday,"['stopped', 'here', 'while', 'traveling', 'with', 'family', 'all', 'of', 'us', 'vegetarians', 'we', 'each', 'ordered', 'a', 'different', 'vegetarian', 'dish', 'we', 'all', 'thought', 'it', 'was', 'delicious', 'and', 'will', 'come', 'back', 'again', 'while', 'traveling', 'through', 'the', 'area']",33,0.06060606060606061,0.0,Positive,No
2017-12-30,China Wok,5.0,716MattB,"Best Chinese food I have found in the area. I pass two other places to go to China Wok. Food is fresh and delicious. Lunch prices and portion cant be beat, about 5.50 for a main, rice and soup. I have enjoyed all that I have tried. General Tso, beef and broccoli, chicken and broccoli, steamed vegetables, wonton soup, hot and sour soup. Definitely recommend. Dinner prices about 7.25 (combination plates).",Saturday,"['best', 'chinese', 'food', 'i', 'have', 'found', 'in', 'the', 'area', 'i', 'pass', 'two', 'other', 'places', 'to', 'go', 'to', 'china', 'wok', 'food', 'is', 'fresh', 'and', 'delicious', 'lunch', 'prices', 'and', 'portion', 'cant', 'be', 'beat', 'about', '5.50', 'for', 'a', 'main', 'rice', 'and', 'soup', 'i', 'have', 'enjoyed', 'all', 'that', 'i', 'have', 'tried', 'general', 'tso', 'beef', 'and', 'broccoli', 'chicken', 'and', 'broccoli', 'steamed', 'vegetables', 'wonton', 'soup', 'hot', 'and', 'sour', 'soup', 'definitely', 'recommend', 'dinner', 'prices', 'about', '7.25', 'combination', 'plates']",71,0.04225352112676056,0.014084507042253521,Positive,Yes
2017-05-23,China Wok,5.0,K9condo,The one on Hershberger has good food and the staff is very friendly. They will cook the food the way you ask for it.,Tuesday,"['the', 'one', 'on', 'hershberger', 'has', 'good', 'food', 'and', 'the', 'staff', 'is', 'very', 'friendly', 'they', 'will', 'cook', 'the', 'food', 'the', 'way', 'you', 'ask', 'for', 'it']",24,0.125,0.0,Positive,No
2017-05-14,China Wok,3.0,Steveuj,"Decided not to drive so ordered delivery. Prompt, plenty of food. Tasted fine nothing exotic. Would do it again.",Sunday,"['decided', 'not', 'to', 'drive', 'so', 'ordered', 'delivery', 'prompt', 'plenty', 'of', 'food', 'tasted', 'fine', 'nothing', 'exotic', 'would', 'do', 'it', 'again']",19,0.15789473684210525,0.0,Positive,No
2017-05-08,China Wok,5.0,h0peeisd0pee,Super reasonable and delicious! I always get takeout because the dining area is very small. The staff is amazing and always recognize my boyfriend and I. Beef and broccoli is the best!,Monday,"['super', 'reasonable', 'and', 'delicious', 'i', 'always', 'get', 'takeout', 'because', 'the', 'dining', 'area', 'is', 'very', 'small', 'the', 'staff', 'is', 'amazing', 'and', 'always', 'recognize', 'my', 'boyfriend', 'and', 'i', 'beef', 'and', 'broccoli', 'is', 'the', 'best']",32,0.125,0.0,Positive,No
2017-01-19,China Wok,5.0,K9condo,This place has great food and they are very friendly! I have been getting take out from there for years.Their food is always cooked fresh when you order it.,Thursday,"['this', 'place', 'has', 'great', 'food', 'and', 'they', 'are', 'very', 'friendly', 'i', 'have', 'been', 'getting', 'take', 'out', 'from', 'there', 'for', 'years.their', 'food', 'is', 'always', 'cooked', 'fresh', 'when', 'you', 'order', 'it']",29,0.10344827586206896,0.0,Positive,No
